Tech	MSFT	2022-03-10	283.02	285.59	288.5	285.31	286.6	280.58
Tech	MSFT	2022-03-11	287.96	280.07	285.24	279.65	289.51	279.43
Tech	MSFT	2022-03-14	280.34	276.44	280.78	278	285.3992	275.82
Tech	MSFT	2022-03-15	280.35	287.15	275.8	287.28	287.82	278.725
Tech	MSFT	2022-03-16	289.11	294.39	290.72	295.35	294.57	283.2
Tech	MSFT	2022-03-17	293.29	295.22	295.7	293.5	295.61	289.37
Tech	MSFT	2022-03-18	295.37	300.43	293.4	300.78	301	292.73
Tech	MSFT	2022-03-21	298.89	299.16	299.75	298.76	300.14	294.9
Tech	MSFT	2022-03-22	299.8	304.06	299	304.31	305	298.77
Tech	MSFT	2022-03-23	300.51	299.49	303.63	299.85	303.23	297.7201
Tech	MSFT	2022-03-24	299.14	304.1	299.99	303.88	304.2	298.315
Tech	MSFT	2022-03-25	305.23	303.68	304.07	303.75	305.5	299.2855
Tech	MSFT	2022-03-28	304.33	310.7	304.03	310.7	310.8	304.33
Tech	MSFT	2022-03-29	313.91	315.41	311.25	315.04	315.82	309.05
Tech	MSFT	2022-03-30	313.76	313.86	314.89	314.7	315.95	311.58
Tech	MSFT	2022-03-31	313.9	308.31	315	310.24	315.14	307.89
Tech	MSFT	2022-04-01	309.37	309.42	310.37	309.46	310.13	305.54
Tech	MSFT	2022-04-04	310.09	314.97	309.01	315.07	315.11	309.71
Tech	MSFT	2022-04-05	313.27	310.88	316.19	311	314.865	309.87
Tech	MSFT	2022-04-06	305.19	299.5	308.53	297.8	307	296.71
Tech	MSFT	2022-04-07	296.66	301.37	299.42	302.3	303.65	296.35
Tech	MSFT	2022-04-08	300.44	296.97	302.62	296.4201	301.12	296.28
Tech	MSFT	2022-04-11	291.79	285.26	295.23	284.8	292.61	285
Tech	MSFT	2022-04-12	289.235	282.06	285	283.29	290.739	280.49
Tech	MSFT	2022-04-13	282.73	287.62	285	287.8	288.58	281.3
Tech	MSFT	2022-04-14	288.09	279.83	288.51	279.75	288.305	279.32
Tech	MSFT	2022-04-18	278.91	280.52	277	282.5	282.46	278.34
Tech	MSFT	2022-04-19	279.38	285.3	281.39	283.74	286.17	278.41
Tech	MSFT	2022-04-20	289.4	286.36	283.44	287.25	289.7	285.3702
Tech	MSFT	2022-04-21	288.58	280.81	288.6	280.03	293.3	280.06
Tech	MSFT	2022-04-22	281.68	274.03	280.84	272.99	283.2	273.38
Tech	MSFT	2022-04-25	273.29	280.72	271.4	280.7299	281.11	270.77
Tech	MSFT	2022-04-26	277.5	270.22	280.45	282.3	278.3599	270
Tech	MSFT	2022-04-27	282.1	283.22	284.67	285.65	290.97	279.16
Tech	MSFT	2022-04-28	285.185	289.63	287.06	288.7999	290.98	281.4562
Tech	MSFT	2022-04-29	288.61	277.52	289.99	278.24	289.88	276.5
Tech	MSFT	2022-05-02	277.71	284.47	278.12	284.1	284.94	276.22
Tech	MSFT	2022-05-03	283.96	281.78	284.49	281.9501	284.13	280.15
Tech	MSFT	2022-05-04	282.59	289.98	281.77	289.07	290.88	276.73
Tech	MSFT	2022-05-05	285.54	277.35	288.98	278.2	286.35	274.34
Tech	MSFT	2022-05-06	274.805	274.73	275.8	274.62	279.25	271.27
Tech	MSFT	2022-05-09	270.06	264.58	271.81	265	272.36	263.32
Tech	MSFT	2022-05-10	271.69	269.5	267.24	269.6	273.75	265.07
Tech	MSFT	2022-05-11	265.68	260.55	270.5	261.5	271.36	259.3
Tech	MSFT	2022-05-12	257.69	255.35	259.6	257.6	259.88	250.02
Tech	MSFT	2022-05-13	257.35	261.12	257.8	261.63	263.04	255.35
Tech	MSFT	2022-05-16	259.955	261.5	259.07	261.33	265.82	255.78
Tech	MSFT	2022-05-17	266.11	266.82	264.57	267	268.33	262.46
